Name           :	Sample2	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
632,84	104,886	10,000	81,92	414,67	4,4237	0,0000	24,99	-4,879	0,63	0,000
633,97	105,069	10,000	81,65	413,28	4,4520	0,0000	24,99	-4,879	0,63	0,000
635,09	105,251	10,000	81,37	411,90	4,5019	0,0000	24,99	-4,879	0,63	0,000
636,22	105,436	10,000	81,10	410,50	4,5566	0,0000	24,99	-4,879	0,63	0,000
637,34	105,636	10,000	80,80	408,98	4,5992	0,0000	24,99	-4,879	0,63	0,000
638,47	105,819	10,000	80,52	407,59	4,6456	0,0000	24,99	-4,879	0,63	0,000
639,60	106,002	10,000	80,25	406,19	4,6869	0,0000	24,99	-4,879	0,63	0,000
640,73	106,185	10,000	79,97	404,80	4,7323	0,0000	24,99	-4,879	0,63	0,000
641,85	106,368	10,000	79,70	403,42	4,7830	0,0000	24,99	-4,879	0,63	0,000
642,98	106,569	10,000	79,40	401,89	4,8324	0,0000	24,99	-4,879	0,63	0,000
644,11	106,751	10,000	79,12	400,51	4,8863	0,0000	24,99	-4,879	0,63	0,000
645,24	106,934	10,000	78,85	399,12	4,9375	0,0000	24,99	-4,879	0,63	0,000
646,37	107,119	10,000	78,57	397,72	4,9897	0,0000	24,99	-4,879	0,63	0,000
647,48	107,302	10,000	78,30	396,32	5,0366	0,0000	24,99	-4,879	0,63	0,000
648,61	107,502	10,000	78,00	394,80	5,0910	0,0000	24,99	-4,879	0,63	0,000
649,74	107,685	10,000	77,72	393,41	5,1437	0,0000	24,99	-4,879	0,63	0,000
650,87	107,869	10,000	77,45	392,02	5,1915	0,0000	24,99	-4,879	0,63	0,000
652,00	108,052	10,000	77,17	390,63	5,2348	0,0000	24,99	-4,879	0,63	0,000
653,13	108,252	10,000	76,87	389,11	5,2895	0,0000	24,99	-4,879	0,63	0,000
654,25	108,434	10,000	76,60	387,73	5,3276	0,0000	24,99	-4,879	0,63	0,000
655,38	108,617	10,000	76,32	386,34	5,3808	0,0000	24,99	-4,879	0,63	0,000
656,50	108,801	10,000	76,05	384,94	5,4363	0,0000	24,99	-4,879	0,63	0,000
657,63	108,985	10,000	75,77	383,54	5,4942	0,0000	24,99	-4,879	0,63	0,000
658,76	109,185	10,000	75,47	382,02	5,5533	0,0000	24,99	-4,879	0,63	0,000
659,89	109,369	10,000	75,20	380,63	5,6134	0,0000	24,99	-4,879	0,63	0,000
661,01	109,552	10,000	74,92	379,24	5,6608	0,0000	24,99	-4,879	0,63	0,000
662,14	109,735	10,000	74,65	377,85	5,7111	0,0000	24,99	-4,879	0,63	0,000
663,26	109,919	10,000	74,37	376,46	5,7701	0,0000	24,99	-4,879	0,63	0,000
664,39	110,117	10,000	74,07	374,95	5,8175	0,0000	24,99	-4,879	0,63	0,000
665,51	110,302	10,000	73,80	373,55	5,8768	0,0000	24,99	-4,879	0,63	0,000
666,65	110,484	10,000	73,52	372,16	5,9392	0,0000	24,99	-4,879	0,63	0,000
667,77	110,669	10,000	73,25	370,76	5,9869	0,0000	24,99	-4,879	0,63	0,000
668,90	110,869	10,000	72,95	369,24	6,0431	0,0000	24,99	-4,879	0,63	0,000
670,02	111,051	10,000	72,67	367,86	6,1022	0,0000	24,99	-4,879	0,63	0,000
671,15	111,235	10,000	72,40	366,46	6,1530	0,0000	24,99	-4,879	0,63	0,000
672,27	111,419	10,000	72,12	365,07	6,2303	0,0000	24,99	-4,879	0,63	0,000
673,40	111,602	10,000	71,85	363,68	6,2905	0,0000	24,99	-4,879	0,63	0,000
674,52	111,801	10,000	71,55	362,17	6,3420	0,0000	24,99	-4,879	0,63	0,000
675,65	111,985	10,000	71,27	360,77	6,3921	0,0000	24,99	-4,879	0,63	0,000
676,78	112,169	10,000	71,00	359,37	6,4610	0,0000	24,99	-4,879	0,63	0,000
677,90	112,351	10,000	70,72	357,99	6,5351	0,0000	24,99	-4,879	0,63	0,000
679,02	112,534	10,000	70,45	356,60	6,5948	0,0000	24,99	-4,879	0,63	0,000
680,15	112,735	10,000	70,15	355,07	6,6550	0,0000	24,99	-4,879	0,63	0,000
681,28	112,919	10,000	69,87	353,68	6,7070	0,0000	24,99	-4,879	0,63	0,000
682,40	113,102	10,000	69,60	352,29	6,7663	0,0000	24,99	-4,879	0,63	0,000
683,53	113,285	10,000	69,32	350,90	6,8225	0,0000	24,99	-4,879	0,63	0,000
684,65	113,469	10,000	69,05	349,50	6,8758	0,0000	24,99	-4,879	0,63	0,000
685,78	113,669	10,000	68,75	347,99	6,9564	0,0000	24,99	-4,879	0,63	0,000
686,90	113,851	10,000	68,47	346,60	7,0146	0,0000	24,99	-4,879	0,63	0,000
688,03	114,034	10,000	68,20	345,21	7,0764	0,0000	24,99	-4,879	0,63	0,000
689,15	114,217	10,000	67,92	343,82	7,1378	0,0000	24,99	-4,879	0,63	0,000
690,28	114,402	10,000	67,65	342,42	7,1987	0,0000	24,99	-4,879	0,63	0,000
691,40	114,602	10,000	67,35	340,90	7,2650	0,0000	24,99	-4,879	0,63	0,000
692,53	114,784	10,000	67,07	339,52	7,3325	0,0000	24,99	-4,879	0,63	0,000
693,66	114,967	10,000	66,80	338,12	7,3866	0,0000	24,99	-4,879	0,63	0,000
694,78	115,151	10,000	66,52	336,73	7,4502	0,0000	24,99	-4,879	0,63	0,000
695,92	115,335	10,000	66,25	335,33	7,5126	0,0000	24,99	-4,879	0,63	0,000
697,05	115,534	10,000	65,95	333,82	7,5937	0,0000	24,99	-4,879	0,63	0,000
698,18	115,718	10,000	65,67	332,42	7,6344	0,0000	24,99	-4,879	0,63	0,000
699,31	115,902	10,000	65,40	331,03	7,7318	0,0000	24,99	-4,879	0,63	0,000
700,44	116,085	10,000	65,12	329,64	7,7869	0,0000	24,99	-4,879	0,63	0,000
701,56	116,285	10,000	64,82	328,12	7,8404	0,0000	24,99	-4,879	0,63	0,000
702,69	116,468	10,000	64,55	326,73	7,9087	0,0000	24,99	-4,879	0,63	0,000
703,81	116,652	10,000	64,27	325,33	7,9831	0,0000	24,99	-4,879	0,63	0,000
704,81	116,817	10,000	64,02	324,08	8,0409	0,0000	24,99	-4,879	0,63	0,000
705,94	117,000	10,000	63,75	322,69	8,0969	0,0000	24,99	-4,879	0,63	0,000
707,06	117,184	10,000	63,47	321,29	8,1599	0,0000	24,99	-4,879	0,63	0,000
708,19	117,385	10,000	63,17	319,77	8,2145	0,0000	24,99	-4,879	0,63	0,000
709,31	117,568	10,000	62,90	318,37	8,2629	0,0000	24,99	-4,879	0,63	0,000
710,44	117,750	10,000	62,62	316,99	8,3195	0,0000	24,99	-4,879	0,63	0,000
711,57	117,935	10,000	62,35	315,59	8,3741	0,0000	24,99	-4,879	0,63	0,000
712,69	118,117	10,000	62,07	314,21	8,4353	0,0000	24,99	-4,879	0,63	0,000
713,82	118,318	10,000	61,77	312,68	8,4930	0,0000	24,99	-4,879	0,63	0,000
714,94	118,502	10,000	61,50	311,29	8,5486	0,0000	24,99	-4,879	0,63	0,000
716,07	118,684	10,000	61,22	309,91	8,6031	0,0000	24,99	-4,879	0,63	0,000
717,20	118,868	10,000	60,95	308,50	8,6582	0,0000	24,99	-4,879	0,63	0,000
718,32	119,050	10,000	60,67	307,12	8,7201	0,0000	24,99	-4,879	0,63	0,000
719,45	119,252	10,000	60,37	305,59	8,7706	0,0000	24,99	-4,879	0,63	0,000
720,57	119,435	10,000	60,10	304,20	8,8187	0,0000	24,99	-4,879	0,63	0,000
721,70	119,618	10,000	59,82	302,81	8,8619	0,0000	24,99	-4,879	0,63	0,000
722,83	119,800	10,000	59,55	301,43	8,9135	0,0000	24,99	-4,879	0,63	0,000
723,95	119,985	10,000	59,27	300,03	8,9672	0,0000	24,99	-4,879	0,63	0,000
725,08	120,185	10,000	58,97	298,51	9,0167	0,0000	24,99	-4,879	0,63	0,000
726,20	120,367	10,000	58,70	297,13	9,0656	0,0000	24,99	-4,879	0,63	0,000
727,33	120,550	10,000	58,42	295,73	9,1155	0,0000	24,99	-4,879	0,63	0,000
728,46	120,735	10,000	58,15	294,33	9,1616	0,0000	24,99	-4,879	0,63	0,000
729,59	120,935	10,000	57,85	292,81	9,2026	0,0000	24,99	-4,879	0,63	0,000
730,71	121,118	10,000	57,57	291,42	9,2429	0,0000	24,99	-4,879	0,63	0,000
731,84	121,302	10,000	57,30	290,03	9,2852	0,0000	24,99	-4,879	0,63	0,000
732,96	121,485	10,000	57,02	288,64	9,3219	0,0000	24,99	-4,879	0,63	0,000
734,09	121,668	10,000	56,75	287,25	9,3638	0,0000	24,99	-4,879	0,63	0,000
735,22	121,867	10,000	56,45	285,74	9,4009	0,0000	24,99	-4,879	0,63	0,000
736,35	122,052	10,000	56,17	284,34	9,4315	0,0000	24,99	-4,879	0,63	0,000
737,47	122,234	10,000	55,90	282,95	9,4703	0,0000	24,99	-4,879	0,63	0,000
738,47	122,400	10,000	55,65	281,69	9,4914	0,0000	24,99	-4,879	0,63	0,000
739,60	122,585	10,000	55,37	280,29	9,5203	0,0000	24,99	-4,879	0,63	0,000
740,72	122,768	10,000	55,10	278,89	9,5506	0,0000	24,99	-4,879	0,63	0,000
741,85	122,968	10,000	54,80	277,38	9,5856	0,0000	24,99	-4,879	0,63	0,000
742,98	123,150	10,000	54,52	275,99	9,6136	0,0000	24,99	-4,879	0,63	0,000
744,11	123,335	10,000	54,25	274,59	9,6417	0,0000	24,99	-4,879	0,63	0,000
745,23	123,518	10,000	53,97	273,20	9,6776	0,0000	24,99	-4,879	0,63	0,000
746,37	123,717	10,000	53,67	271,69	9,6938	0,0000	24,99	-4,879	0,63	0,000
747,49	123,901	10,000	53,40	270,29	9,7265	0,0000	24,99	-4,879	0,63	0,000
748,62	124,085	10,000	53,12	268,90	9,7592	0,0000	24,99	-4,879	0,63	0,000
749,75	124,268	10,000	52,85	267,51	9,8013	0,0000	24,99	-4,879	0,63	0,000
750,88	124,450	10,000	52,57	266,12	9,8391	0,0000	24,99	-4,879	0,63	0,000
752,01	124,651	10,000	52,27	264,60	9,8669	0,0000	24,99	-4,879	0,63	0,000
753,14	124,835	10,000	52,00	263,20	9,9071	0,0000	24,99	-4,879	0,63	0,000
754,26	125,017	10,000	51,72	261,82	9,9370	0,0000	24,99	-4,879	0,63	0,000
755,39	125,200	10,000	51,45	260,43	9,9529	0,0000	24,99	-4,879	0,63	0,000
756,52	125,400	10,000	51,15	258,91	9,9899	0,0000	24,99	-4,879	0,63	0,000
757,64	125,585	10,000	50,87	257,51	10,0229	0,0000	24,99	-4,879	0,63	0,000
758,77	125,767	10,000	50,60	256,13	10,0553	0,0000	24,99	-4,879	0,63	0,000
759,89	125,951	10,000	50,32	254,73	10,0956	0,0000	24,99	-4,879	0,63	0,000
761,03	126,133	10,000	50,05	253,34	10,1256	0,0000	24,99	-4,879	0,63	0,000
762,16	126,335	10,000	49,75	251,81	10,1683	0,0000	24,99	-4,879	0,63	0,000
763,28	126,518	10,000	49,47	250,42	10,2045	0,0000	24,99	-4,879	0,63	0,000
764,41	126,701	10,000	49,20	249,03	10,2387	0,0000	25,00	-4,879	0,63	0,000
765,53	126,885	10,000	48,92	247,64	10,2691	0,0000	25,00	-4,879	0,63	0,000
766,66	127,068	10,000	48,65	246,25	10,3177	0,0000	25,00	-4,879	0,63	0,000
767,79	127,267	10,000	48,35	244,74	10,3550	0,0000	25,00	-4,879	0,63	0,000
768,91	127,450	10,000	48,07	243,35	10,3956	0,0000	25,00	-4,879	0,63	0,000
770,04	127,635	10,000	47,80	241,94	10,4330	0,0000	25,00	-4,879	0,63	0,000
771,16	127,818	10,000	47,52	240,55	10,4654	0,0000	25,00	-4,879	0,63	0,000
772,29	128,000	10,000	47,25	239,17	10,5081	0,0000	25,00	-4,879	0,63	0,000
773,43	128,200	10,000	46,95	237,65	10,5457	0,0000	25,00	-4,879	0,63	0,000
774,56	128,385	10,000	46,67	236,25	10,5858	0,0000	25,00	-4,879	0,63	0,000
775,70	128,568	10,000	46,40	234,86	10,6240	0,0000	25,00	-4,879	0,63	0,000
776,83	128,768	10,000	46,10	233,34	10,6701	0,0000	25,00	-4,879	0,63	0,000
777,96	128,951	10,000	45,82	231,95	10,7036	0,0000	25,00	-4,879	0,63	0,000
779,09	129,133	10,000	45,55	230,57	10,7461	0,0000	25,00	-4,879	0,63	0,000
780,21	129,318	10,000	45,27	229,16	10,7911	0,0000	25,00	-4,879	0,63	0,000
781,34	129,517	10,000	44,98	227,66	10,8283	0,0000	25,00	-4,879	0,63	0,000
782,47	129,701	10,000	44,70	226,25	10,8769	0,0000	25,00	-4,879	0,63	0,000
783,59	129,883	10,000	44,43	224,87	10,9185	0,0000	25,00	-4,879	0,63	0,000
784,72	130,067	10,000	44,15	223,48	10,9585	0,0000	25,00	-4,879	0,63	0,000
785,84	130,250	10,000	43,88	222,09	11,0058	0,0000	25,00	-4,879	0,63	0,000
786,97	130,450	10,000	43,58	220,57	11,0526	0,0000	25,00	-4,879	0,63	0,000
788,09	130,635	10,000	43,30	219,17	11,0962	0,0000	25,00	-4,879	0,63	0,000
789,22	130,818	10,000	43,02	217,78	11,1387	0,0000	25,00	-4,879	0,63	0,000
790,34	131,000	10,000	42,75	216,39	11,1852	0,0000	25,00	-4,879	0,63	0,000
791,47	131,183	10,000	42,48	215,00	11,2331	0,0000	25,00	-4,879	0,63	0,000
792,59	131,383	10,000	42,18	213,48	11,2800	0,0000	25,00	-4,879	0,63	0,000
793,59	131,534	10,000	41,95	212,33	11,3296	0,0000	25,00	-4,879	0,63	0,000
794,72	131,734	10,000	41,65	210,82	11,3704	0,0000	25,00	-4,879	0,63	0,000
795,84	131,918	10,000	41,37	209,42	11,4170	0,0000	25,00	-4,879	0,63	0,000
796,97	132,101	10,000	41,10	208,03	11,4615	0,0000	25,01	-4,879	0,63	0,000
798,09	132,283	10,000	40,83	206,65	11,5201	0,0000	25,01	-4,879	0,63	0,000
799,22	132,466	10,000	40,55	205,26	11,5643	0,0000	25,01	-4,879	0,63	0,000
800,34	132,666	10,000	40,25	203,74	11,6216	0,0000	25,01	-4,879	0,63	0,000
801,47	132,850	10,000	39,98	202,35	11,6747	0,0000	25,01	-4,879	0,63	0,000
802,59	133,034	10,000	39,70	200,95	11,7235	0,0000	25,01	-4,879	0,63	0,000
803,72	133,216	10,000	39,43	199,56	11,7768	0,0000	25,01	-4,879	0,63	0,000
804,84	133,401	10,000	39,15	198,16	11,8296	0,0000	25,01	-4,879	0,63	0,000
805,97	133,601	10,000	38,85	196,64	11,8803	0,0000	25,01	-4,879	0,63	0,000
807,09	133,784	10,000	38,57	195,25	11,9452	0,0000	25,00	-4,879	0,63	0,000
808,22	133,968	10,000	38,30	193,86	11,9954	0,0000	25,00	-4,879	0,63	0,000
809,35	134,151	10,000	38,02	192,47	12,0516	0,0000	25,00	-4,879	0,63	0,000
810,47	134,334	10,000	37,75	191,08	12,1116	0,0000	25,00	-4,879	0,63	0,000
811,60	134,534	10,000	37,45	189,56	12,1780	0,0000	25,00	-4,879	0,63	0,000
812,72	134,718	10,000	37,17	188,16	12,2349	0,0000	25,00	-4,879	0,63	0,000
813,85	134,900	10,000	36,90	186,78	12,2827	0,0000	25,00	-4,879	0,63	0,000
814,97	135,083	10,000	36,63	185,39	12,3432	0,0000	25,00	-4,879	0,63	0,000
816,10	135,268	10,000	36,35	183,99	12,4038	0,0000	25,00	-4,879	0,63	0,000
817,22	135,468	10,000	36,05	182,47	12,4717	0,0000	25,00	-4,879	0,63	0,000
818,35	135,650	10,000	35,78	181,09	12,5425	0,0000	25,00	-4,879	0,63	0,000
819,47	135,834	10,000	35,50	179,69	12,6096	0,0000	25,00	-4,879	0,63	0,000
820,61	136,018	10,000	35,22	178,29	12,6713	0,0000	25,00	-4,879	0,63	0,000
821,74	136,216	10,000	34,93	176,79	12,7281	0,0000	25,00	-4,879	0,63	0,000
822,86	136,401	10,000	34,65	175,38	12,8004	0,0000	25,00	-4,879	0,63	0,000
823,99	136,584	10,000	34,37	173,99	12,8734	0,0000	25,00	-4,879	0,63	0,000
825,11	136,766	10,000	34,10	172,61	12,9450	0,0000	25,00	-4,879	0,63	0,000
826,24	136,951	10,000	33,82	171,21	13,0232	0,0000	25,00	-4,879	0,63	0,000
827,36	137,150	10,000	33,53	169,70	13,0950	0,0000	25,00	-4,879	0,63	0,000
828,49	137,333	10,000	33,25	168,31	13,1609	0,0000	25,00	-4,879	0,63	0,000
829,62	137,518	10,000	32,97	166,91	13,2391	0,0000	25,00	-4,879	0,63	0,000
830,75	137,701	10,000	32,70	165,51	13,3061	0,0000	25,00	-4,879	0,63	0,000
831,89	137,901	10,000	32,40	164,00	13,3862	0,0000	25,00	-4,879	0,63	0,000
833,01	138,083	10,000	32,13	162,61	13,4595	0,0000	25,00	-4,879	0,63	0,000
834,14	138,266	10,000	31,85	161,22	13,5398	0,0000	25,00	-4,879	0,63	0,000
835,26	138,450	10,000	31,58	159,83	13,6025	0,0000	25,00	-4,879	0,63	0,000
836,39	138,633	10,000	31,30	158,44	13,6854	0,0000	25,00	-4,879	0,63	0,000
837,51	138,834	10,000	31,00	156,91	13,7666	0,0000	25,00	-4,879	0,63	0,000
838,64	139,016	10,000	30,73	155,53	13,8486	0,0000	25,00	-4,879	0,63	0,000
839,78	139,201	10,000	30,45	154,13	13,9376	0,0000	25,00	-4,879	0,63	0,000
840,90	139,384	10,000	30,17	152,73	14,0297	0,0000	25,01	-4,879	0,63	0,000
842,03	139,583	10,000	29,88	151,22	14,1189	0,0000	25,01	-4,879	0,63	0,000
843,15	139,766	10,000	29,60	149,83	14,1915	0,0000	25,01	-4,879	0,63	0,000
844,28	139,951	10,000	29,32	148,43	14,2839	0,0000	25,01	-4,879	0,63	0,000
845,40	140,133	10,000	29,05	147,05	14,3757	0,0000	25,01	-4,879	0,63	0,000
846,53	140,317	10,000	28,77	145,65	14,4588	0,0000	25,01	-4,879	0,63	0,000
847,66	140,517	10,000	28,47	144,13	14,5361	0,0000	25,01	-4,879	0,63	0,000
848,78	140,700	10,000	28,20	142,75	14,6339	0,0000	25,01	-4,879	0,63	0,000
849,91	140,884	10,000	27,92	141,35	14,7189	0,0000	25,01	-4,879	0,63	0,000
851,03	141,067	10,000	27,65	139,95	14,8168	0,0000	25,01	-4,879	0,63	0,000
852,16	141,251	10,000	27,37	138,56	14,9236	0,0000	25,01	-4,879	0,63	0,000
853,28	141,434	10,000	27,10	137,17	15,0168	0,0000	25,00	-4,879	0,63	0,000
854,41	141,634	10,000	26,80	135,65	15,1125	0,0000	25,00	-4,879	0,63	0,000
855,53	141,816	10,000	26,53	134,27	15,2019	0,0000	25,00	-4,879	0,63	0,000
856,66	142,001	10,000	26,25	132,87	15,3073	0,0000	25,00	-4,879	0,63	0,000
857,78	142,184	10,000	25,97	131,47	15,4244	0,0000	25,00	-4,879	0,63	0,000
858,91	142,367	10,000	25,70	130,08	15,5271	0,0000	25,00	-4,879	0,63	0,000
860,03	142,567	10,000	25,40	128,56	15,6341	0,0000	25,00	-4,879	0,63	0,000
861,16	142,751	10,000	25,12	127,17	15,7372	0,0000	25,00	-4,879	0,63	0,000
862,28	142,933	10,000	24,85	125,79	15,8388	0,0000	25,00	-4,879	0,63	0,000
863,41	143,117	10,000	24,57	124,39	15,9559	0,0000	25,00	-4,879	0,63	0,000
864,53	143,301	10,000	24,30	123,00	16,0634	0,0000	25,00	-4,879	0,63	0,000
865,66	143,501	10,000	24,00	121,48	16,1844	0,0000	25,00	-4,879	0,63	0,000
866,78	143,684	10,000	23,72	120,09	16,2960	0,0000	25,00	-4,879	0,63	0,000
867,91	143,866	10,000	23,45	118,70	16,4163	0,0000	25,00	-4,879	0,63	0,000
869,03	144,051	10,000	23,17	117,30	16,5364	0,0000	25,00	-4,879	0,63	0,000
870,05	144,217	10,000	22,92	116,04	16,6459	0,0000	25,00	-4,879	0,63	0,000
871,17	144,417	10,000	22,62	114,52	16,7808	0,0000	25,00	-4,879	0,63	0,000
872,30	144,599	10,000	22,35	113,14	16,9170	0,0000	25,00	-4,879	0,63	0,000
873,42	144,784	10,000	22,07	111,73	17,0425	0,0000	25,00	-4,879	0,63	0,000
874,55	144,967	10,000	21,80	110,34	17,1821	0,0000	25,00	-4,879	0,63	0,000
875,68	145,151	10,000	21,52	108,95	17,3246	0,0000	25,00	-4,879	0,63	0,000
876,81	145,351	10,000	21,22	107,43	17,4474	0,0000	25,00	-4,879	0,63	0,000
877,93	145,534	10,000	20,95	106,04	17,5885	0,0000	25,00	-4,879	0,63	0,000
879,06	145,717	10,000	20,67	104,65	17,7282	0,0000	25,00	-4,879	0,63	0,000
880,19	145,899	10,000	20,40	103,27	17,8825	0,0000	25,00	-4,879	0,63	0,000
881,31	146,084	10,000	20,12	101,86	18,0442	0,0000	25,00	-4,879	0,63	0,000
882,44	146,283	10,000	19,83	100,36	18,2061	0,0000	25,00	-4,879	0,63	0,000
883,56	146,467	10,000	19,55	98,95	18,3533	0,0000	25,00	-4,879	0,63	0,000
884,69	146,651	10,000	19,27	97,56	18,5255	0,0000	25,00	-4,879	0,63	0,000
885,81	146,834	10,000	19,00	96,17	18,7013	0,0000	25,00	-4,879	0,63	0,000
886,94	147,016	10,000	18,73	94,79	18,8798	0,0000	25,00	-4,879	0,63	0,000
888,07	147,217	10,000	18,42	93,26	19,0673	0,0000	25,00	-4,879	0,63	0,000
889,19	147,399	10,000	18,15	91,88	19,2475	0,0000	25,00	-4,879	0,63	0,000
890,33	147,584	10,000	17,87	90,48	19,4347	0,0000	25,00	-4,879	0,63	0,000
891,46	147,766	10,000	17,60	89,09	19,5939	0,0000	25,00	-4,879	0,63	0,000
892,58	147,967	10,000	17,30	87,57	19,7816	0,0000	25,00	-4,879	0,63	0,000
893,71	148,150	10,000	17,02	86,17	19,9751	0,0000	25,00	-4,879	0,63	0,000
894,83	148,334	10,000	16,75	84,78	20,1923	0,0000	25,00	-4,879	0,63	0,000
895,96	148,516	10,000	16,48	83,40	20,3986	0,0000	25,00	-4,879	0,63	0,000
897,08	148,700	10,000	16,20	82,00	20,5755	0,0000	25,00	-4,879	0,63	0,000
898,22	148,900	10,000	15,90	80,48	20,7950	0,0000	25,00	-4,879	0,63	0,000
899,35	149,084	10,000	15,62	79,09	21,0225	0,0000	25,00	-4,879	0,63	0,000
900,47	149,267	10,000	15,35	77,70	21,2387	0,0000	25,00	-4,879	0,63	0,000
901,60	149,449	10,000	15,08	76,31	21,4816	0,0000	25,00	-4,879	0,63	0,000
902,73	149,649	10,000	14,78	74,79	21,7124	0,0000	25,00	-4,879	0,63	0,000
903,85	149,834	10,000	14,50	73,39	21,9473	0,0000	25,00	-4,879	0,63	0,000
904,98	150,017	10,000	14,22	72,00	22,1451	0,0000	25,00	-4,879	0,63	0,000
906,10	150,200	10,000	13,95	70,61	22,3938	0,0000	25,00	-4,879	0,63	0,000
907,23	150,382	10,000	13,68	69,23	22,6380	0,0000	25,00	-4,879	0,63	0,000
908,36	150,582	10,000	13,38	67,71	22,8816	0,0000	25,00	-4,879	0,63	0,000
909,49	150,766	10,000	13,10	66,32	23,1508	0,0000	25,00	-4,879	0,63	0,000
910,62	150,950	10,000	12,82	64,91	23,3947	0,0000	25,00	-4,879	0,63	0,000
911,75	151,132	10,000	12,55	63,53	23,5770	0,0000	25,00	-4,879	0,63	0,000
912,87	151,334	10,000	12,25	62,00	23,8302	0,0000	25,00	-4,879	0,63	0,000
914,01	151,516	10,000	11,98	60,62	24,0813	0,0000	25,00	-4,879	0,63	0,000
915,14	151,698	10,000	11,70	59,24	24,3395	0,0000	25,00	-4,879	0,63	0,000
916,26	151,880	10,000	11,43	57,86	24,6249	0,0000	25,00	-4,879	0,63	0,000
917,39	152,064	10,000	11,15	56,46	24,8735	0,0000	25,00	-4,879	0,63	0,000
918,51	152,263	10,000	10,86	54,95	25,1305	0,0000	25,00	-4,879	0,63	0,000
919,64	152,448	10,000	10,58	53,55	25,3738	0,0000	25,00	-4,879	0,63	0,000
920,76	152,630	10,000	10,31	52,16	25,6616	0,0000	25,00	-4,879	0,63	0,000
921,89	152,814	10,000	10,03	50,76	25,9342	0,0000	25,00	-4,879	0,63	0,000
923,01	152,995	10,000	9,76	49,39	26,1941	0,0000	25,00	-4,879	0,63	0,000
924,14	153,195	10,000	9,46	47,87	26,4663	0,0000	25,00	-4,879	0,63	0,000
925,26	153,378	10,000	9,18	46,48	26,7470	0,0000	25,00	-4,879	0,63	0,000
926,40	153,562	10,000	8,91	45,09	26,9912	0,0000	25,00	-4,879	0,63	0,000
927,52	153,745	10,000	8,63	43,70	27,2976	0,0000	25,00	-4,879	0,63	0,000
928,65	153,944	10,000	8,33	42,19	27,6138	0,0000	25,00	-4,879	0,63	0,000
